empresa,anio_iso,semana_iso,invest_GADS,invest_META,impressions_GADS,impressions_META,clicks_GADS,clicks_META,conversions_GADS,conversions_META,revenue_GADS,revenue_META,sessions_GA,add_to_carts_GA,checkouts_GA,transactions_GA,transactions_GADS,transactions_META,reach_GA,user_engagement_duration_GA,bounce_rate_GA,Estacion,invest_total_paid,Fecha,evt_Black Friday,evt_Carnaval,evt_Cyber Monday,evt_Dia de la Madre,evt_Dia del Padre,evt_Hot Sale,evt_Navidad,evt_San Valentin,evt_Semana Santa,evento_especial,periodo_m,IPC Prendas de vestir y calzado,Tasa de desocupación abierta,Tasa de empleo,Variación IPC (%) General,IPC General Acumulado,Total índice de salarios,Salario real,Índice de Confianza del Consumidor,Índice Estimador Mensual de Actividad Económica,Variación Estimador Mensual de Actividad Económica,Índice Ventas en Supermercados y Shoppings,Variación Ventas en Supermercados y Shoppings,Brecha Cambiaria (%),industria,Costo_fijo_num,Ticket_promedio_num,Margen_pct,ctr_META,cpc_META,cpm_META,ctr_GADS,cpc_GADS,cpm_GADS,average_sessions_durations_GA,ticket_est_m,first_monday,tc_prom_mes,ticket_usd
HOUSE OF GRINGA,2025,37,203.26492438017362,654.7589410434234,117947.0,193144.0,1903.0,9516.0,25.0,50.0,2206.789339113937,3804.1673835203983,12492.0,707.0,4.0,26.0,25.0,50.0,11379.0,554320.0,2.46,Invierno,858.023865423597,2025-09-08,0,0,0,0,0,0,0,0,0,Ninguno,2025-09-01,,,,,,,,39.81,,,,,0.647,Home & Deco,,80670.41,,0.049268939237045936,0.06880610981961154,3.3900040438399506,0.016134365435322644,0.10681288722026991,1.7233581556137385,44.37399935959014,,2025-09-08,1415.6666666666667,
HOUSE OF GRINGA,2025,38,478.5758225255973,609.1324505119454,219969.0,171854.0,3247.0,9514.0,24.38,39.0,1158.1755563139932,3047.1869965870305,12853.0,623.0,5.0,26.0,24.38,39.0,11690.0,556411.0,2.6,Primavera,1087.7082730375428,2025-09-15,0,0,0,0,0,0,0,0,0,Ninguno,2025-09-01,,,,,,,,39.81,,,,,0.647,Home & Deco,,80670.41,,0.055360945919210494,0.06402485290224358,3.544476419006514,0.014761170892262091,0.1473901516863558,2.17565121687873,43.290360227184316,,2025-09-15,1415.6666666666667,
KRAKEN,2023,40,,62.64358510638298,0.0,167719.0,0.0,3158.0,0.0,27.0,,916.1807340425532,0.0,0.0,0.0,0.0,0.0,27.0,,,,Primavera,62.64358510638298,2023-10-02,0,0,0,0,0,0,0,0,0,Ninguno,2023-10-01,11.0,5.7,45.8,8.3,11687.94,1978.4,16.93,45.11,148.3,-0.8,100.2,8.5,167.74,Indumentaria,13000000.0,133037.75,0.5,0.018829112980640238,0.01983647406788568,0.3735032113617597,,,,,50044.805276975254,2023-10-02,930.1129032258065,53.80508656896433
KRAKEN,2023,41,,80.6130774244121,0.0,234814.0,0.0,4085.0,0.0,22.0,,839.1826609630459,0.0,0.0,0.0,0.0,0.0,22.0,,,,Primavera,80.6130774244121,2023-10-09,0,0,0,1,0,0,0,0,0,Dia de la Madre,2023-10-01,11.0,5.7,45.8,8.3,11687.94,1978.4,16.93,45.11,148.3,-0.8,100.2,8.5,167.74,Indumentaria,13000000.0,133037.75,0.5,0.01739674806442546,0.019733923482108225,0.3433060951408864,,,,,50044.805276975254,2023-10-09,930.1129032258065,53.80508656896433
KRAKEN,2023,42,,24.590052631578946,0.0,76120.0,0.0,1239.0,0.0,15.0,,464.3760842105263,0.0,0.0,0.0,0.0,0.0,15.0,,,,Primavera,24.590052631578946,2023-10-16,0,0,0,0,0,0,0,0,0,Ninguno,2023-10-01,11.0,5.7,45.8,8.3,11687.94,1978.4,16.93,45.11,148.3,-0.8,100.2,8.5,167.74,Indumentaria,13000000.0,133037.75,0.5,0.016276931161324226,0.019846693003695678,0.32304325580108967,,,,,50044.805276975254,2023-10-16,930.1129032258065,53.80508656896433
KRAKEN,2023,43,,106.38508421052632,0.0,318380.0,0.0,4312.0,0.0,26.0,,791.4613789473684,0.0,0.0,0.0,0.0,0.0,26.0,,,,Primavera,106.38508421052632,2023-10-23,0,0,0,0,0,0,0,0,0,Ninguno,2023-10-01,11.0,5.7,45.8,8.3,11687.94,1978.4,16.93,45.11,148.3,-0.8,100.2,8.5,167.74,Indumentaria,13000000.0,133037.75,0.5,0.013543564294239589,0.024671865540474562,0.3341449972062514,,,,,50044.805276975254,2023-10-23,930.1129032258065,53.80508656896433
KRAKEN,2023,44,,116.0310105263158,0.0,336659.0,0.0,4786.0,0.0,34.0,,1221.6037789473685,0.0,0.0,0.0,0.0,0.0,34.0,,,,Primavera,116.0310105263158,2023-10-30,0,0,0,0,0,0,0,0,0,Ninguno,2023-10-01,11.0,5.7,45.8,8.3,11687.94,1978.4,16.93,45.11,148.3,-0.8,100.2,8.5,167.74,Indumentaria,13000000.0,133037.75,0.5,0.014216165318616166,0.024243838388281612,0.3446544144856243,,,,,50044.805276975254,2023-10-30,930.1129032258065,53.80508656896433
KRAKEN,2023,45,,104.02325879847423,0.0,241109.0,0.0,3544.0,0.0,22.0,,714.2777223586608,0.0,0.0,0.0,0.0,0.0,22.0,,,,Primavera,104.02325879847423,2023-11-06,0,0,1,0,0,0,0,0,0,Cyber Monday,2023-11-01,10.0,5.7,45.8,12.8,13184.0,2157.7,16.37,47.51,146.5,-1.2,91.2,-9.0,154.924,Indumentaria,13000000.0,133037.75,0.5,0.014698746210220274,0.02935193532688325,0.4314366481486557,,,,,53181.8931313496,2023-11-06,944.6666666666666,56.29699343473846
KRAKEN,2023,46,,100.99716161616162,0.0,302947.0,0.0,4415.0,0.0,26.0,,924.1730707070707,0.0,0.0,0.0,0.0,0.0,26.0,,,,Primavera,100.99716161616162,2023-11-13,0,0,0,0,0,0,0,0,0,Ninguno,2023-11-01,10.0,5.7,45.8,12.8,13184.0,2157.7,16.37,47.51,146.5,-1.2,91.2,-9.0,154.924,Indumentaria,13000000.0,133037.75,0.5,0.014573506256870013,0.022875914295846348,0.33338228012213894,,,,,53181.8931313496,2023-11-13,944.6666666666666,56.29699343473846
KRAKEN,2023,47,,66.67969696969696,0.0,200862.0,0.0,2387.0,0.0,18.0,,670.6735252525252,0.0,0.0,0.0,0.0,0.0,18.0,,,,Primavera,66.67969696969696,2023-11-20,1,0,0,0,0,0,0,0,0,Black Friday,2023-11-01,10.0,5.7,45.8,12.8,13184.0,2157.7,16.37,47.51,146.5,-1.2,91.2,-9.0,154.924,Indumentaria,13000000.0,133037.75,0.5,0.011883780904302456,0.027934519048888547,0.3319677040440549,,,,,53181.8931313496,2023-11-20,944.6666666666666,56.29699343473846
KRAKEN,2023,48,,101.01079797979797,0.0,297060.0,0.0,4236.0,0.0,26.0,,954.0544343434343,0.0,0.0,0.0,0.0,0.0,26.0,,,,Primavera,101.01079797979797,2023-11-27,0,0,0,0,0,0,0,0,0,Ninguno,2023-11-01,10.0,5.7,45.8,12.8,13184.0,2157.7,16.37,47.51,146.5,-1.2,91.2,-9.0,154.924,Indumentaria,13000000.0,133037.75,0.5,0.014259745505958392,0.0238457974456558,0.3400350029616844,,,,,53181.8931313496,2023-11-27,944.6666666666666,56.29699343473846
KRAKEN,2023,49,,125.03478621264188,0.0,369154.0,0.0,7801.0,0.0,49.0,,1869.5399191919191,0.0,0.0,0.0,0.0,0.0,49.0,,,,Primavera,125.03478621264188,2023-12-04,0,0,0,0,0,0,0,0,0,Ninguno,2023-12-01,17.2,5.7,45.8,25.5,16545.92,2348.8,14.2,39.81,143.4,-2.1,82.1,-10.0,77.033,Indumentaria,13000000.0,133037.75,0.5,0.021132102049551137,0.01602804591881065,0.3387063020111982,,,,,62710.889606511235,2023-12-04,977.9032258064516,64.12790954319144
KRAKEN,2023,50,,97.37522106594048,0.0,214097.0,0.0,5001.0,0.0,51.0,,1631.2115985216883,0.0,0.0,0.0,0.0,0.0,51.0,,,,Primavera,97.37522106594048,2023-12-11,0,0,0,0,0,0,0,0,0,Ninguno,2023-12-01,17.2,5.7,45.8,25.5,16545.92,2348.8,14.2,39.81,143.4,-2.1,82.1,-10.0,77.033,Indumentaria,13000000.0,133037.75,0.5,0.02335857111496191,0.01947114998319146,0.4548182415724671,,,,,62710.889606511235,2023-12-11,977.9032258064516,64.12790954319144
KRAKEN,2023,51,,57.41545283018868,0.0,103380.0,0.0,2635.0,0.0,28.0,,1051.7865283018868,0.0,0.0,0.0,0.0,0.0,28.0,,,,Verano,57.41545283018868,2023-12-18,0,0,0,0,0,0,0,0,0,Ninguno,2023-12-01,17.2,5.7,45.8,25.5,16545.92,2348.8,14.2,39.81,143.4,-2.1,82.1,-10.0,77.033,Indumentaria,13000000.0,133037.75,0.5,0.025488489069452506,0.02178954566610576,0.5553825965388729,,,,,62710.889606511235,2023-12-18,977.9032258064516,64.12790954319144
KRAKEN,2023,52,,0.0014150943396226414,0.0,26.0,0.0,0.0,0.0,2.0,,56.78303773584906,0.0,0.0,0.0,0.0,0.0,2.0,,,,Verano,0.0014150943396226414,2023-12-25,0,0,0,0,0,0,1,0,0,Navidad,2023-12-01,17.2,5.7,45.8,25.5,16545.92,2348.8,14.2,39.81,143.4,-2.1,82.1,-10.0,77.033,Indumentaria,13000000.0,133037.75,0.5,0.0,,0.054426705370101594,,,,,62710.889606511235,2023-12-25,977.9032258064516,64.12790954319144
KRAKEN,2024,3,,5.9829059829059824e-05,0.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Verano,5.9829059829059824e-05,2024-01-15,0,0,0,0,0,0,0,0,0,Ninguno,2024-01-01,11.9,7.7,44.3,20.6,19954.37,2735.0,13.71,35.6,143.8,0.3,81.0,-1.3,39.486,Indumentaria,13000000.0,133037.75,0.5,0.0,,0.009971509971509971,,,,,77994.23871970802,2024-01-15,1140.0,68.41599887693687
KRAKEN,2024,7,,108.75340740740741,0.0,283896.0,0.0,4381.0,0.0,13.0,,606.3056111111111,0.0,0.0,0.0,0.0,0.0,13.0,,,,Verano,108.75340740740741,2024-02-12,0,1,0,0,0,0,0,1,0,Carnaval | San Valentin,2024-02-01,7.2,7.7,44.3,13.2,22588.35,3099.2,13.72,36.04,143.7,-0.1,80.6,-0.6,32.549,Indumentaria,13000000.0,133037.75,0.5,0.015431707385803252,0.024823877518239536,0.38307481404249233,,,,,84353.36359811811,2024-02-12,1108.448275862069,76.10040579702675
KRAKEN,2024,8,,210.0369814814815,0.0,572638.0,0.0,7981.0,0.0,38.0,,1432.6061851851853,0.0,0.0,0.0,0.0,0.0,38.0,,,,Verano,210.0369814814815,2024-02-19,0,0,0,0,0,0,0,0,0,Ninguno,2024-02-01,7.2,7.7,44.3,13.2,22588.35,3099.2,13.72,36.04,143.7,-0.1,80.6,-0.6,32.549,Indumentaria,13000000.0,133037.75,0.5,0.013937251806551434,0.02631712585910055,0.3667884099229906,,,,,84353.36359811811,2024-02-19,1108.448275862069,76.10040579702675
KRAKEN,2024,9,,208.497186906756,0.0,493718.0,0.0,7562.0,0.0,27.0,,1187.8643398939141,0.0,0.0,0.0,0.0,0.0,27.0,,,,Verano,208.497186906756,2024-02-26,0,0,0,0,0,0,0,0,0,Ninguno,2024-02-01,7.2,7.7,44.3,13.2,22588.35,3099.2,13.72,36.04,143.7,-0.1,80.6,-0.6,32.549,Indumentaria,13000000.0,133037.75,0.5,0.015316435698111067,0.02757169887685216,0.42230015293498724,,,,,84353.36359811811,2024-02-26,1108.448275862069,76.10040579702675
KRAKEN,2024,10,,182.51693492728714,0.0,398125.0,0.0,6152.0,0.0,27.0,,1475.2470308937145,0.0,0.0,0.0,0.0,0.0,27.0,,,,Verano,182.51693492728714,2024-03-04,0,0,0,0,0,0,0,0,0,Ninguno,2024-03-01,10.9,7.7,44.3,11.0,25073.07,3417.3,13.63,36.68,142.8,-0.6,80.3,-0.4,18.266,Indumentaria,13000000.0,133037.75,0.5,0.015452433281004709,0.02966790229637307,0.4584412808220713,,,,,89706.68761103485,2024-03-04,1008.2258064516129,88.97479814244379
KRAKEN,2024,11,,195.13478797468355,0.0,396566.0,0.0,6907.0,0.0,22.0,,1217.5688491561182,0.0,0.0,0.0,0.0,0.0,22.0,,,,Verano,195.13478797468355,2024-03-11,0,0,0,0,0,0,0,0,0,Ninguno,2024-03-01,10.9,7.7,44.3,11.0,25073.07,3417.3,13.63,36.68,142.8,-0.6,80.3,-0.4,18.266,Indumentaria,13000000.0,133037.75,0.5,0.01741702516100725,0.028251742865887296,0.49206131633746597,,,,,89706.68761103485,2024-03-11,1008.2258064516129,88.97479814244379
KRAKEN,2024,12,,177.89525,0.0,272681.0,0.0,4944.0,0.0,21.0,,1447.8157407407407,0.0,0.0,0.0,0.0,0.0,21.0,,,,Otoño,177.89525,2024-03-18,0,0,0,0,0,0,0,0,0,Ninguno,2024-03-01,10.9,7.7,44.3,11.0,25073.07,3417.3,13.63,36.68,142.8,-0.6,80.3,-0.4,18.266,Indumentaria,13000000.0,133037.75,0.5,0.018131076239268597,0.03598204894822007,0.6523932727252724,,,,,89706.68761103485,2024-03-18,1008.2258064516129,88.97479814244379
KRAKEN,2024,13,,177.78474074074074,0.0,265474.0,0.0,4887.0,0.0,17.0,,1031.9555462962962,0.0,0.0,0.0,0.0,0.0,17.0,,,,Otoño,177.78474074074074,2024-03-25,0,0,0,0,0,0,0,0,1,Semana Santa,2024-03-01,10.9,7.7,44.3,11.0,25073.07,3417.3,13.63,36.68,142.8,-0.6,80.3,-0.4,18.266,Indumentaria,13000000.0,133037.75,0.5,0.01840858238471564,0.03637911617367316,0.6696879571662036,,,,,89706.68761103485,2024-03-25,1008.2258064516129,88.97479814244379
KRAKEN,2024,14,,148.16688546884504,0.0,248520.0,0.0,3764.0,0.0,13.0,,898.2258243808782,0.0,0.0,0.0,0.0,0.0,13.0,,,,Otoño,148.16688546884504,2024-04-01,0,0,0,0,0,0,0,0,0,Ninguno,2024-04-01,9.6,7.6,44.8,8.8,27279.5,3764.2,13.8,37.17,141.0,-1.3,80.9,0.7,16.25,Indumentaria,13000000.0,133037.75,0.5,0.015145662320939965,0.039364209741988586,0.5961970282828145,,,,,95164.05021010416,2024-04-01,1007.8333333333334,94.42439246909623
KRAKEN,2024,15,,204.98757459242876,0.0,266350.0,0.0,4125.0,0.0,38.0,,2546.748757267943,0.0,0.0,0.0,0.0,0.0,38.0,,,,Otoño,204.98757459242876,2024-04-08,0,0,0,0,0,0,0,0,0,Ninguno,2024-04-01,9.6,7.6,44.8,8.8,27279.5,3764.2,13.8,37.17,141.0,-1.3,80.9,0.7,16.25,Indumentaria,13000000.0,133037.75,0.5,0.015487140979913647,0.049693957476952426,0.7696173252953961,,,,,95164.05021010416,2024-04-08,1007.8333333333334,94.42439246909623
KRAKEN,2024,16,,402.96109345794395,0.0,635289.0,0.0,10092.0,0.0,52.0,,2830.2092056074766,0.0,0.0,0.0,0.0,0.0,52.0,,,,Otoño,402.96109345794395,2024-04-15,0,0,0,0,0,0,0,0,0,Ninguno,2024-04-01,9.6,7.6,44.8,8.8,27279.5,3764.2,13.8,37.17,141.0,-1.3,80.9,0.7,16.25,Indumentaria,13000000.0,133037.75,0.5,0.015885683523561716,0.03992876471045818,0.6342957196770981,,,,,95164.05021010416,2024-04-15,1007.8333333333334,94.42439246909623
KRAKEN,2024,17,,334.0964953271028,0.0,430453.0,0.0,9402.0,0.0,35.0,,2153.012280373832,0.0,0.0,0.0,0.0,0.0,35.0,,,,Otoño,334.0964953271028,2024-04-22,0,0,0,0,0,0,0,0,0,Ninguno,2024-04-01,9.6,7.6,44.8,8.8,27279.5,3764.2,13.8,37.17,141.0,-1.3,80.9,0.7,16.25,Indumentaria,13000000.0,133037.75,0.5,0.02184210587450895,0.035534619796543584,0.7761509278065266,,,,,95164.05021010416,2024-04-22,1007.8333333333334,94.42439246909623
KRAKEN,2024,18,,284.02457306733766,0.0,364973.0,0.0,7893.0,0.0,22.0,,2550.91423107138,0.0,0.0,0.0,0.0,0.0,22.0,,,,Otoño,284.02457306733766,2024-04-29,0,0,0,0,0,0,0,0,0,Ninguno,2024-04-01,9.6,7.6,44.8,8.8,27279.5,3764.2,13.8,37.17,141.0,-1.3,80.9,0.7,16.25,Indumentaria,13000000.0,133037.75,0.5,0.02162625728478545,0.035984362481608724,0.7782070812562509,,,,,95164.05021010416,2024-04-29,1007.8333333333334,94.42439246909623
KRAKEN,2024,19,,257.1397680381343,0.0,311512.0,0.0,6703.0,0.0,45.0,,2264.948993916093,0.0,0.0,0.0,0.0,0.0,45.0,,,,Otoño,257.1397680381343,2024-05-06,0,0,0,0,0,0,0,0,0,Ninguno,2024-05-01,3.5,7.6,44.8,4.2,28425.24,4077.3,14.34,38.3,142.6,1.1,81.4,0.7,26.583,Indumentaria,13000000.0,133037.75,0.5,0.021517630139448882,0.038361892889472525,0.8254570226448237,,,,,98149.98457145736,2024-05-06,1115.483870967742,87.98870797325559
KRAKEN,2024,20,,399.17376811594204,0.0,309560.0,0.0,7952.0,0.0,103.0,,7357.445961352657,0.0,0.0,0.0,0.0,0.0,103.0,,,,Otoño,399.17376811594204,2024-05-13,0,0,0,0,0,1,0,0,0,Hot Sale,2024-05-01,3.5,7.6,44.8,4.2,28425.24,4077.3,14.34,38.3,142.6,1.1,81.4,0.7,26.583,Indumentaria,13000000.0,133037.75,0.5,0.025688073394495414,0.05019790846528446,1.2894875569063897,,,,,98149.98457145736,2024-05-13,1115.483870967742,87.98870797325559
KRAKEN,2024,21,,467.50427053140095,0.0,687245.0,0.0,17755.0,0.0,59.0,,3764.2250917874394,0.0,0.0,0.0,0.0,0.0,59.0,,,,Otoño,467.50427053140095,2024-05-20,0,0,0,0,0,0,0,0,0,Ninguno,2024-05-01,3.5,7.6,44.8,4.2,28425.24,4077.3,14.34,38.3,142.6,1.1,81.4,0.7,26.583,Indumentaria,13000000.0,133037.75,0.5,0.025835036995540163,0.02633085162103075,0.6802585257534081,,,,,98149.98457145736,2024-05-20,1115.483870967742,87.98870797325559
KRAKEN,2024,22,,289.88685990338166,0.0,340317.0,0.0,7783.0,0.0,46.0,,3233.7536065462127,0.0,0.0,0.0,0.0,0.0,46.0,,,,Otoño,289.88685990338166,2024-05-27,0,0,0,0,0,0,0,0,0,Ninguno,2024-05-01,3.5,7.6,44.8,4.2,28425.24,4077.3,14.34,38.3,142.6,1.1,81.4,0.7,26.583,Indumentaria,13000000.0,133037.75,0.5,0.022869853695231212,0.03724615956615465,0.8518142199871933,,,,,98149.98457145736,2024-05-27,1115.483870967742,87.98870797325559
KRAKEN,2024,23,,371.5515319838836,0.0,375118.0,0.0,9673.0,0.0,68.0,,4465.166478459089,0.0,0.0,0.0,0.0,0.0,68.0,,,,Otoño,371.5515319838836,2024-06-03,0,0,0,0,0,0,0,0,0,Ninguno,2024-06-01,2.7,7.6,44.8,4.6,29732.8,4329.8,14.56,37.23,143.4,0.6,81.2,-0.2,42.231,Indumentaria,13000000.0,133037.75,0.5,0.02578655249814725,0.03841119941940283,0.9904924103452343,,,,,100959.63000343942,2024-06-03,1282.8333333333333,78.7005040951847
KRAKEN,2024,24,,444.1960718486352,0.0,446944.0,0.0,10594.0,0.0,79.0,,5347.727959755996,0.0,0.0,0.0,0.0,0.0,79.0,,,,Otoño,444.1960718486352,2024-06-10,0,0,0,0,1,0,0,0,0,Dia del Padre,2024-06-01,2.7,7.6,44.8,4.6,29732.8,4329.8,14.56,37.23,143.4,0.6,81.2,-0.2,42.231,Indumentaria,13000000.0,133037.75,0.5,0.023703193241211427,0.04192902320640317,0.9938517394766128,,,,,100959.63000343942,2024-06-10,1282.8333333333333,78.7005040951847
KRAKEN,2024,25,,394.5973846153846,0.0,437059.0,0.0,9869.0,0.0,53.0,,3673.716942307692,0.0,0.0,0.0,0.0,0.0,53.0,,,,Invierno,394.5973846153846,2024-06-17,0,0,0,0,0,0,0,0,0,Ninguno,2024-06-01,2.7,7.6,44.8,4.6,29732.8,4329.8,14.56,37.23,143.4,0.6,81.2,-0.2,42.231,Indumentaria,13000000.0,133037.75,0.5,0.02258047540492245,0.03998352260769932,0.9028469488453152,,,,,100959.63000343942,2024-06-17,1282.8333333333333,78.7005040951847
KRAKEN,2024,26,,362.8698846153846,0.0,364570.0,0.0,8519.0,0.0,57.0,,3065.1347884615384,0.0,0.0,0.0,0.0,0.0,57.0,,,,Invierno,362.8698846153846,2024-06-24,0,0,0,0,0,0,0,0,0,Ninguno,2024-06-01,2.7,7.6,44.8,4.6,29732.8,4329.8,14.56,37.23,143.4,0.6,81.2,-0.2,42.231,Indumentaria,13000000.0,133037.75,0.5,0.02336725457388156,0.0425953614996343,0.995336655828468,,,,,100959.63000343942,2024-06-24,1282.8333333333333,78.7005040951847
KRAKEN,2024,27,,390.6189765058058,0.0,383276.0,0.0,9955.0,0.0,71.0,,4191.296146397612,0.0,0.0,0.0,0.0,0.0,71.0,,,,Invierno,390.6189765058058,2024-07-01,0,0,0,0,0,0,0,0,0,Ninguno,2024-07-01,1.6,6.9,45.0,4.0,30922.11,4653.3,15.05,39.1,146.9,2.4,82.7,1.8,54.114,Indumentaria,13000000.0,133037.75,0.5,0.025973449942078293,0.039238470769041266,1.0191584563233957,,,,,103944.26261395663,2024-07-01,1426.1290322580646,72.88559468519917
KRAKEN,2024,28,,387.37991088568083,0.0,395596.0,0.0,10760.0,0.0,65.0,,3719.2126914085056,0.0,0.0,0.0,0.0,0.0,65.0,,,,Invierno,387.37991088568083,2024-07-08,0,0,0,0,0,0,0,0,0,Ninguno,2024-07-01,1.6,6.9,45.0,4.0,30922.11,4653.3,15.05,39.1,146.9,2.4,82.7,1.8,54.114,Indumentaria,13000000.0,133037.75,0.5,0.027199466122003257,0.036001850454059556,0.9792311117546204,,,,,103944.26261395663,2024-07-08,1426.1290322580646,72.88559468519917
KRAKEN,2024,29,,422.8420545454546,0.0,458659.0,0.0,9926.0,0.0,74.0,,4314.750745454546,0.0,0.0,0.0,0.0,0.0,74.0,,,,Invierno,422.8420545454546,2024-07-15,0,0,0,0,0,0,0,0,0,Ninguno,2024-07-01,1.6,6.9,45.0,4.0,30922.11,4653.3,15.05,39.1,146.9,2.4,82.7,1.8,54.114,Indumentaria,13000000.0,133037.75,0.5,0.021641350109776546,0.042599441320315796,0.9219094240938357,,,,,103944.26261395663,2024-07-15,1426.1290322580646,72.88559468519917
KRAKEN,2024,30,,402.37636363636364,0.0,445549.0,0.0,8520.0,0.0,54.0,,3912.2770545454546,0.0,0.0,0.0,0.0,0.0,54.0,,,,Invierno,402.37636363636364,2024-07-22,0,0,0,0,0,0,0,0,0,Ninguno,2024-07-01,1.6,6.9,45.0,4.0,30922.11,4653.3,15.05,39.1,146.9,2.4,82.7,1.8,54.114,Indumentaria,13000000.0,133037.75,0.5,0.019122475866851906,0.04722727272727273,0.903102382984506,,,,,103944.26261395663,2024-07-22,1426.1290322580646,72.88559468519917
KRAKEN,2024,31,,396.9147735590114,0.0,381307.0,0.0,7013.0,0.0,51.0,,2969.6423442926084,0.0,0.0,0.0,0.0,0.0,51.0,,,,Invierno,396.9147735590114,2024-07-29,0,0,0,0,0,0,0,0,0,Ninguno,2024-07-01,1.6,6.9,45.0,4.0,30922.11,4653.3,15.05,39.1,146.9,2.4,82.7,1.8,54.114,Indumentaria,13000000.0,133037.75,0.5,0.01839200434295725,0.056597001790818675,1.0409323027350963,,,,,103944.26261395663,2024-07-29,1426.1290322580646,72.88559468519917
KRAKEN,2024,32,,391.09958165457687,0.0,386538.0,0.0,7425.0,0.0,94.0,,5032.474588445093,0.0,0.0,0.0,0.0,0.0,94.0,,,,Invierno,391.09958165457687,2024-08-05,0,0,0,0,0,0,0,0,0,Ninguno,2024-08-01,2.1,6.9,45.0,4.2,32220.84,4916.2,15.26,41.46,147.8,0.6,82.0,-0.8,42.448,Indumentaria,13000000.0,133037.75,0.5,0.01920897815997392,0.052673344330582746,1.0118011208589501,,,,,106567.99028998762,2024-08-05,1340.0,79.52835096267732
KRAKEN,2024,33,,404.91892376681614,0.0,354758.0,0.0,7279.0,0.0,83.0,,4476.317695067264,0.0,0.0,0.0,0.0,0.0,83.0,,,,Invierno,404.91892376681614,2024-08-12,0,0,0,0,0,0,0,0,0,Ninguno,2024-08-01,2.1,6.9,45.0,4.2,32220.84,4916.2,15.26,41.46,147.8,0.6,82.0,-0.8,42.448,Indumentaria,13000000.0,133037.75,0.5,0.020518212415223898,0.05562837254661576,1.1413947642246718,,,,,106567.99028998762,2024-08-12,1340.0,79.52835096267732
KRAKEN,2024,34,,661.1753632286996,0.0,587200.0,0.0,10629.0,0.0,89.0,,5418.41400896861,0.0,0.0,0.0,0.0,0.0,89.0,,,,Invierno,661.1753632286996,2024-08-19,0,0,0,0,0,0,0,0,0,Ninguno,2024-08-01,2.1,6.9,45.0,4.2,32220.84,4916.2,15.26,41.46,147.8,0.6,82.0,-0.8,42.448,Indumentaria,13000000.0,133037.75,0.5,0.018101158038147137,0.06220485118343208,1.125979842010728,,,,,106567.99028998762,2024-08-19,1340.0,79.52835096267732
KRAKEN,2024,35,,568.7099734173636,0.0,535610.0,0.0,9269.0,0.0,88.0,,5247.489155294308,0.0,0.0,0.0,0.0,0.0,88.0,,,,Invierno,568.7099734173636,2024-08-26,0,0,0,0,0,0,0,0,0,Ninguno,2024-08-01,2.1,6.9,45.0,4.2,32220.84,4916.2,15.26,41.46,147.8,0.6,82.0,-0.8,42.448,Indumentaria,13000000.0,133037.75,0.5,0.017305502137749482,0.061356130479810506,1.0617986471823968,,,,,106567.99028998762,2024-08-26,1340.0,79.52835096267732
KRAKEN,2024,36,,537.1546069182818,0.0,486988.0,0.0,8153.0,0.0,84.0,,5267.500977752123,0.0,0.0,0.0,0.0,0.0,84.0,,,,Invierno,537.1546069182818,2024-09-02,0,0,0,0,0,0,0,0,0,Ninguno,2024-09-01,6.0,6.9,45.0,3.5,33348.57,5147.6,15.44,39.0,147.7,0.0,82.5,0.6,30.117,Indumentaria,13000000.0,133037.75,0.5,0.016741685626750557,0.06588428884070671,1.1030140515131417,,,,,109063.25000391013,2024-09-02,1248.6666666666667,87.34376668759487
KRAKEN,2024,37,,480.7050562770563,0.0,440643.0,0.0,7268.0,0.0,71.0,,3910.5502580314424,0.0,0.0,0.0,0.0,0.0,71.0,,,,Invierno,480.7050562770563,2024-09-09,0,0,0,0,0,0,0,0,0,Ninguno,2024-09-01,6.0,6.9,45.0,3.5,33348.57,5147.6,15.44,39.0,147.7,0.0,82.5,0.6,30.117,Indumentaria,13000000.0,133037.75,0.5,0.01649407797241758,0.06613993619662305,1.0909172647178245,,,,,109063.25000391013,2024-09-09,1248.6666666666667,87.34376668759487
KRAKEN,2024,38,,398.24052631578945,0.0,347254.0,0.0,6103.0,0.0,57.0,,3844.9804593301437,0.0,0.0,0.0,0.0,0.0,57.0,,,,Primavera,398.24052631578945,2024-09-16,0,0,0,0,0,0,0,0,0,Ninguno,2024-09-01,6.0,6.9,45.0,3.5,33348.57,5147.6,15.44,39.0,147.7,0.0,82.5,0.6,30.117,Indumentaria,13000000.0,133037.75,0.5,0.01757503153311409,0.06525324042533008,1.146827758113051,,,,,109063.25000391013,2024-09-16,1248.6666666666667,87.34376668759487
KRAKEN,2024,39,,429.9245837320574,0.0,371311.0,0.0,6415.0,0.0,60.0,,4047.930162679426,0.0,0.0,0.0,0.0,0.0,60.0,,,,Primavera,429.9245837320574,2024-09-23,0,0,0,0,0,0,0,0,0,Ninguno,2024-09-01,6.0,6.9,45.0,3.5,33348.57,5147.6,15.44,39.0,147.7,0.0,82.5,0.6,30.117,Indumentaria,13000000.0,133037.75,0.5,0.0172766225616801,0.06701864126766288,1.1578557697780496,,,,,109063.25000391013,2024-09-23,1248.6666666666667,87.34376668759487
